RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
171476|0|0|0|0|0|0|0|0|0
175979|0|0|0|0|0|0|0|0|0
192310|0|0|0|0|66234|59733|0|0|66234
187977|0|0|0|0|0|0|0|0|0
174295|0|0|0|0|0|0|0|0|0
167077|0|0|0|0|0|0|0|0|0
174368|0|0|0|0|0|0|77|0|77
190543|4438|21805|0|0|0|0|0|0|4438
145627|0|0|0|0|0|0|11|0|11
169439|0|0|0|0|0|0|0|0|0
169353|0|0|0|0|0|0|0|0|0
164768|0|0|0|0|0|0|0|0|0
170437|0|0|0|0|0|0|0|0|0
175269|0|0|0|0|0|0|0|0|0
168052|0|0|0|0|0|0|7669|14874|7669
164162|0|0|0|0|0|0|0|0|0
167963|0|0|0|0|0|0|445|3198|445
167548|0|0|0|0|0|0|1685|1860|1685
170354|0|0|0|0|0|0|0|0|0
177326|0|0|0|0|0|0|0|0|0
142835|0|0|0|0|0|0|1265|1050|1265
170576|||||||1192|1492|1192
167011|0|0|0|0|0|0|5196|6830|5196
145014|0|0|0|0|0|0|0|0|0
168420|0|0|0|0|0|0|160|60|160
171636|0|0|0|0|0|0|0|566|0
172865|||||||||
165861|0|0|0|0|0|0|0|0|0
145753|0|0|0|0|0|0|0|0|0
145012|0|0|0|0|0|0|2689|14|2689
