RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
478825|0|0|0|0|0|0|4455|4882|
475974|0|0|0|0|0|0|0|0|0
501338|0|0|0|0|0|0|0|0|0
491130|0|0|0|0|0|0|0|0|
486651|0||0||0|0|6685|17890|
486795|0|111|0|0|0|0|0|0|
494383|8257|24502|0|0|0|0|0|0|
493221|||||||||
498366|0|0|0|0|0|0|786|2859|786
490448|0|||0|0|0|||
489762|||||0|0|7545|5515|
492082|||||||||
480242|0|0|0|0|0|0|638|1306|
492104|0|0|0|0|0|0|0|0|
474319|0|0|0|0|0|0|0|0|0
479392|0|0|0|0|0|0|0|0|
479356|0|0|0|0|0|0|0|0|
497225|0|0|0|0|0|0|0|0|0
492815|||||||||
493328|0|0|0|0|0|0|0|0|0
476830|0|0|0|0|0|0|0|0|0
492556|0|0|0|0|0|0|0|0|0
476706|0|0|0|0|0|0|327|421|327
472907|||||||||
494437|0|0|0|0|0|0|0|0|0
532051|0|0|0|0|0|0|0|0|
473019|0|0|0|0|0|0|0|0|0
502758||9369||0||0||0|
473781|0|0|0|0|0|0|0|0|0
501560|0|0|0|0|0|0|0|0|
489052|0|0|0|0|0|0|0|0|0
478967|0|0|0|0|0|0|0|0|0
490321|19971|18025|0|0|440547|429108|4334|2292|
491568|0|0|0|0|0|0|0|0|0
491992|0|0|0|0|0|0|988|861|988
484241|0|0|0|0|66302|56757|0|0|66302
481122|0|0|0|0|0|0|18272|2739|
476032|14631|14657|||0|0|||
474828|0|0|0|0|0|0|0|0|0
492126|0|0|0|0|0|0|6832|4158|6832
490219|0|0|0|0|0|0|0|0|
489481|0|0|0||0|0|0||
496461|0|0|0|0|0|0|0|0|0
475685|0|0|0|0|0|0|0|0|0
495346|0|0|0|0|0|0|0|0|
478136|0|0|0|0|0|0|0|0|0
472232|7409|7242|0||0|0|0||
533667|0|0|0|0|0|0|0|0|0
498959|0|0|0|0|0|0|0|0|0
489565||1451||0|0|0||0|
474680|0|0|0|0|0|0|0|0|0
477218||0||0||0||0|
492265|0|0|0|0|0|0|0|0|
471660|0|0|0|0|0|0|0|0|
488961||0||0||0||0|
491590|0|0|0|0|0|0|0|0|0
493709|0|0|0|0|0|0|0|0|0
482247|0||0||0|0|0||
472575|0|0|0|0|0|0|0|0|
490655|0||0||0|0|0||
496628|0||0||0|0|9319|16360|
461172|3623|6874|0||263536|258448|3882|3499|
474198|0|0|0|0|0|0|0|0|0
480073|0|0|0|0|0|0|0|0|0
466047|535|236|0|0|0|0|4575|3221|
