RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
194181|||16047||||||||||982|3977|0|0|0|||10556|0|||||||||||248||2329
265141|||3292||||||||||803|2963|0|0|0|||9080|0|||||||||||1011||175
199249|||31025|||148675|33318|0|0||30656||187823|240825|104440|146760|0|0|0|105586|26724|||||||||||99518|0|30025
184563|||46418|||126681|0|0|0||47060||0|94522|51942|276678|0|0|0|228254|275099|||||||||||240069|0|61301
185512|||16463|||23185|0|0|24840||9044||215096|73282|7926|25816|0|0|0|199301|41030|||||||||||66924|0|1200
202259|||12005|||587911|158752|0|194||158640||1373375|413887|42061|794099|0|282332|1330|656163|891370|||||||||||214641|71933|89829
207081|||||||||||||83689|10389||||||17928|12191|||||||||||6500||
198442|||240||||||||||62893|13766|0|0|0|||17462|12659|||||||||||1711||300
200813|||2940||||||||||730|34966|0|0|0|||19973|632|||||||||||12419||3700
201077|||60||||||||||8361|1359|0|0|0|||584|0|||||||||||631||0
198262|||705||||||||||70964|16681|0|4127|0|||105637|21907|||||||||||6290||675
181195|||1780|||46767|0|0|0||20913||41724|109242|45455|77866|0|0|0|21462|20076|||||||||||27322|100|6034
202421|||1600|||26131|0|0|0||16199||126854|95746|1368|40092|0|0|0|13928|18044|||||||||||27107|1779|6224
203159|||1025|||27709|1998|0|0||11221||292606|51310|2317|1008|0|0|0|45|45304|||||||||||48181|0|8329
192981|||1460||||||||||93|5096|0|0|0|||1705|7|||||||||||2476||2626
184406|||4849|||13766|0|0|0||0||67516|122310|261|60062|0|0|0|48018|43539|||||||||||26766|0|2625
215190|||7350|||0|0|0|0||0||17719|463986|0|34200|0|0|0|268211|120169|||||||||||322507|1334|123833
178949|||0||||||||||5987|720|0|0|0|||0|357|||||||||||2081||1000
184583|||0||||||||||19115|3060|0|0|0|||218|2278|||||||||||7862||300
206728|||0||||||||||0|2772|0|0|0|||0|0|||||||||||411||18920
200616|||24124|||243886|0|0|0||57169||645875|338002|43325603|482513|0|23506|0|579860|213436|||||||||||173113|9243|494451
204816|||375||||||||||6991|15303|35925|0|0|||2669|0|||||||||||5380||300
182353|||||||||||||16670|13686||||||30847||||||||||||9764||1000
193221|||482||||||||||126106|13109|0|0|0|||11893|8756|||||||||||1990||2791
193999|||7660|||81275|0|0|0||28032||246571|94433|352505|198652|0|0|20690|73721|157519|||||||||||126933|1830|15946
206084|||1275|||11331|0|0|0||8287||54279|55161|418|0|0|0|0|427|10897|||||||||||19761|16123|4196
192977|||150|||0|0|0|0||0||155335|13492|0|0|0|0|0|1841|52691|||||||||||5074|0|0
185936|||4331||||||||||18090|9994|15420|3301|0|||13346|6599|||||||||||11777||3375
202990|||0|||0|0|0|0||0||105339|8299|0|412|0|0|0|15544|24424|||||||||||14221|0|0
206442|||0|||16392|0|0|0||11936||0|23192|0|17435|0|0|0|7192|6634|||||||||||12019|0|0
186056|||777|||35100|0|0|75||10809||79149|76188|479|59395|0|0|0|20884|16409|||||||||||24845|0|2725
200558|||100||||||||||0|0|0|0|0|||1343|0|||||||||||491||54
189574|||168665|||325425|88850|4454|0||92251||507882|121710|153070|260261|0|2353|0|597959|659739|||||||||||361163|24567|74078
196280|||0|||113157|30455|10847|0||25584||118291|104098|33025|151747|0|26647|0|61173|84831|||||||||||110948|0|36436
309132|||727||||||||||26109|3297|0|0|0|||1673|1435|||||||||||426||0
201699|||||||||||||859|10501||||||1511||||||||||||2962||600
193225|||0||||||||||414|15839|0|0|0|||3470|480|||||||||||2850||0
190240|||4873||||||||||1284|19166|0|0|0|||4379|0|||||||||||19503||400
200735|||560||||||||||34914|4800|0|0|0|||1805|10751|||||||||||7074||516
211427|||||||||||||185|2677||||||1102||||||||||||1135||400
190715|||25||||||||||79834|20258|11700|4829|0|||109|9202|||||||||||15612||3525
190391|||35148|||32795|0|0|0||13333||247220|38130|9425|103540|0|0|0|3177|105838|||||||||||119858|1424|22810
205664|||1000||||||||||325|4350|0|0|0|||11209|1200|||||||||||209||2550
196036|||219||||||||||32209|4351|0|0|0|||2288|1302|||||||||||4978||0
192034|||288||||||||||2|0|0|0|0|||21539|0|||||||||||9829||10
210596|||5240||||||||||110|10179|35000|0|0|||61974|26629|||||||||||6592||0
187923|||0|||65745|0|0|0||5735||88881|72220|19860|65276|0|0|0|46296|52166|||||||||||49343|0|2860
202852|||0|||6387|0|0|0||0||115704|49764|4590|139161|0|5534|0|74665|26698|||||||||||6052|0|5536
198421|||3903||||||||||105512|7723|0|0|0|||16243|8501|||||||||||13492||0
206046|||5950||||||||||0|2001|0|0|0|||38227|2550|||||||||||6098||2949
198715|||3870|||13758|0|0|0||5506||171938|94526|3395|59468|0|0|0|61350|45199|||||||||||44120|0|6168
185961|||0||||||||||11944|5410|0|0|0|||3779|0|||||||||||1966||0
190442|||465||||||||||1262|3401|0|0|0|||2339|242|||||||||||1734||0
243314|||0||||||||||9559|4447|0|973|0|||2428|0|||||||||||1610||0
